Graph1 Name;Graph2 Name;Graph1 nb nodes;Graph2 nb nodes;Graph1 nb edges;Graph2 nb edges;Method;Param; distance;optimal solution found;Class Graph1;Class Graph2;matching
;;;;;;;;;;;;
molecule_3486.gxl;molecule_3486.gxl;10;10;9;9;BeamSearch GED;100; 0.000;false;mutagen;mutagen;Node:2->2=0.0/Edge:3_<>10->3_<>10=0.0/Edge:3_<>8->3_<>8=0.0/Edge:1_<>2->1_<>2=0.0/Node:3->3=0.0/Node:9->9=0.0/Node:1->1=0.0/Edge:2_<>6->2_<>6=0.0/Node:10->10=0.0/Edge:1_<>4->1_<>4=0.0/Node:8->8=0.0/Edge:1_<>3->1_<>3=0.0/Node:4->4=0.0/Node:6->6=0.0/Edge:3_<>7->3_<>7=0.0/Node:7->7=0.0/Node:5->5=0.0/Edge:2_<>5->2_<>5=0.0/Edge:2_<>9->2_<>9=0.0/
molecule_3486.gxl;molecule_3601.gxl;10;10;9;10;BeamSearch GED;100;22.275;false;mutagen;mutagen;Node:2->5=0.0/Edge:3_<>10->eps_id=0.8250000000000001/Edge:eps_id->2_<>6=0.8250000000000001/Edge:3_<>8->eps_id=0.8250000000000001/Edge:1_<>2->eps_id=0.8250000000000001/Edge:eps_id->1_<>2=0.8250000000000001/Node:3->1=0.0/Node:9->7=5.5/Node:1->3=0.0/Edge:2_<>6->5_<>9=0.0/Node:10->10=0.0/Edge:1_<>4->3_<>8=0.0/Node:8->6=0.0/Edge:1_<>3->1_<>3=0.0/Node:4->8=0.0/Node:6->9=5.5/Edge:3_<>7->1_<>4=0.0/Node:7->4=0.0/Edge:2_<>5->2_<>5=0.0/Node:5->2=5.5/Edge:eps_id->3_<>7=0.8250000000000001/Edge:2_<>9->5_<>7=0.0/Edge:eps_id->7_<>10=0.8250000000000001/
molecule_3486.gxl;molecule_3676.gxl;10;10;9;9;BeamSearch GED;100;11.000;false;mutagen;mutagen;Node:2->2=0.0/Edge:3_<>10->3_<>10=0.0/Edge:3_<>8->3_<>9=0.0/Edge:1_<>2->1_<>2=0.0/Node:3->3=0.0/Node:9->8=0.0/Node:1->1=0.0/Edge:2_<>6->2_<>7=0.0/Node:10->10=0.0/Edge:1_<>4->1_<>4=0.0/Node:8->9=5.5/Edge:1_<>3->1_<>3=0.0/Node:4->4=0.0/Node:6->7=5.5/Edge:3_<>7->3_<>6=0.0/Node:7->6=0.0/Node:5->5=0.0/Edge:2_<>5->2_<>5=0.0/Edge:2_<>9->2_<>8=0.0/
molecule_3486.gxl;molecule_3875.gxl;10;10;9;10;BeamSearch GED;100;27.775;false;mutagen;mutagen;Node:2->1=0.0/Edge:3_<>10->eps_id=0.8250000000000001/Edge:3_<>8->5_<>6=0.0/Edge:1_<>2->1_<>3=0.0/Node:3->6=0.0/Node:9->8=0.0/Node:1->3=0.0/Edge:2_<>6->1_<>4=0.0/Node:10->9=0.0/Edge:1_<>4->eps_id=0.8250000000000001/Node:8->5=5.5/Edge:1_<>3->3_<>6=0.0/Node:4->7=0.0/Edge:eps_id->5_<>7=0.8250000000000001/Node:6->4=5.5/Edge:eps_id->3_<>9=0.8250000000000001/Edge:3_<>7->6_<>10=0.0/Node:7->10=5.5/Node:5->2=5.5/Edge:2_<>5->1_<>2=0.0/Edge:2_<>9->eps_id=0.8250000000000001/Edge:eps_id->2_<>8=0.8250000000000001/Edge:eps_id->2_<>5=0.8250000000000001/
molecule_3486.gxl;molecule_4153.gxl;10;10;9;10;BeamSearch GED;100;33.275;false;mutagen;mutagen;Node:2->6=0.0/Edge:3_<>10->eps_id=0.8250000000000001/Edge:3_<>8->1_<>4=0.0/Edge:1_<>2->5_<>6=0.0/Node:3->1=0.0/Node:9->10=0.0/Node:1->5=0.0/Edge:2_<>6->eps_id=0.8250000000000001/Edge:eps_id->2_<>5=0.8250000000000001/Node:10->8=0.0/Edge:1_<>4->5_<>9=0.0/Node:8->4=5.5/Edge:1_<>3->eps_id=0.8250000000000001/Node:4->9=5.5/Node:6->7=5.5/Edge:3_<>7->1_<>2=0.0/Node:7->2=5.5/Node:5->3=5.5/Edge:2_<>5->3_<>6=0.0/Edge:eps_id->4_<>8=0.8250000000000001/Edge:eps_id->1_<>3=0.8250000000000001/Edge:2_<>9->6_<>10=0.0/Edge:eps_id->4_<>7=0.8250000000000001/
molecule_3486.gxl;molecule_3086.gxl;10;10;9;9;BeamSearch GED;100;34.100;false;mutagen;nonmutagen;Node:2->2=0.0/Edge:3_<>10->eps_id=0.8250000000000001/Edge:eps_id->5_<>9=0.8250000000000001/Edge:3_<>8->3_<>5=0.0/Edge:1_<>2->1_<>2=0.0/Edge:eps_id->1_<>7=0.8250000000000001/Edge:eps_id->6_<>10=0.8250000000000001/Node:3->3=5.5/Node:9->7=0.0/Node:1->1=0.0/Edge:2_<>6->2_<>4=0.0/Node:10->10=0.0/Edge:1_<>4->eps_id=0.8250000000000001/Node:8->5=5.5/Edge:1_<>3->1_<>3=0.0/Node:4->6=0.0/Node:6->4=5.5/Edge:3_<>7->eps_id=0.8250000000000001/Node:7->9=5.5/Edge:2_<>5->2_<>8=0.0/Node:5->8=5.5/Edge:2_<>9->eps_id=0.8250000000000001/Edge:eps_id->4_<>6=0.8250000000000001/
molecule_3486.gxl;molecule_3087.gxl;10;10;9;9;BeamSearch GED;100;30.800;false;mutagen;nonmutagen;Node:2->1=0.0/Edge:3_<>10->2_<>10=0.0/Edge:eps_id->4_<>6=0.8250000000000001/Edge:3_<>8->2_<>4=0.0/Edge:1_<>2->1_<>3=0.0/Node:3->2=0.0/Node:9->8=0.0/Node:1->3=0.0/Edge:2_<>6->eps_id=0.8250000000000001/Edge:eps_id->1_<>2=0.8250000000000001/Node:10->10=0.0/Edge:1_<>4->3_<>5=0.0/Node:8->4=5.5/Edge:1_<>3->eps_id=0.8250000000000001/Node:4->5=5.5/Node:6->6=5.5/Edge:3_<>7->2_<>9=0.0/Node:7->9=5.5/Edge:2_<>5->1_<>7=0.0/Node:5->7=5.5/Edge:2_<>9->1_<>8=0.0/
molecule_3486.gxl;molecule_3227.gxl;10;10;9;9;BeamSearch GED;100;32.450;false;mutagen;nonmutagen;Node:2->5=5.5/Edge:3_<>10->2_<>8=0.0/Edge:3_<>8->2_<>4=0.0/Edge:1_<>2->1_<>5=0.0/Node:3->2=0.0/Node:9->6=0.0/Node:1->1=0.0/Edge:2_<>6->eps_id=0.8250000000000001/Node:10->8=0.0/Edge:1_<>4->1_<>3=0.0/Node:8->4=5.5/Edge:eps_id->3_<>9=0.8250000000000001/Edge:eps_id->1_<>6=0.8250000000000001/Edge:1_<>3->1_<>2=0.0/Node:4->3=0.0/Node:6->10=5.5/Edge:3_<>7->2_<>7=0.0/Node:7->7=5.5/Edge:2_<>5->eps_id=0.8250000000000001/Node:5->9=5.5/Edge:eps_id->4_<>10=0.8250000000000001/Edge:2_<>9->eps_id=0.8250000000000001/
molecule_3486.gxl;molecule_3419.gxl;10;10;9;10;BeamSearch GED;100;31.625;false;mutagen;nonmutagen;Node:2->2=0.0/Edge:3_<>10->eps_id=0.8250000000000001/Edge:3_<>8->3_<>5=0.0/Edge:1_<>2->1_<>2=0.0/Node:3->3=0.0/Node:9->7=0.0/Node:1->1=0.0/Edge:2_<>6->eps_id=0.8250000000000001/Node:10->10=0.0/Edge:1_<>4->1_<>6=0.0/Node:8->5=5.5/Edge:1_<>3->1_<>3=0.0/Node:4->6=5.5/Edge:eps_id->4_<>9=0.8250000000000001/Node:6->9=5.5/Edge:eps_id->5_<>10=0.8250000000000001/Edge:3_<>7->3_<>8=0.0/Node:7->8=5.5/Node:5->4=5.5/Edge:2_<>5->2_<>4=0.0/Edge:2_<>9->2_<>7=0.0/Edge:eps_id->4_<>5=0.8250000000000001/
molecule_3486.gxl;molecule_3535.gxl;10;10;9;9;BeamSearch GED;100;33.000;false;mutagen;nonmutagen;Node:2->2=0.0/Edge:3_<>10->3_<>10=0.0/Edge:3_<>8->3_<>9=0.0/Edge:1_<>2->1_<>2=0.0/Node:3->3=0.0/Node:9->7=0.0/Node:1->1=5.5/Edge:2_<>6->2_<>6=0.0/Node:10->10=0.0/Edge:1_<>4->1_<>4=0.0/Node:8->9=5.5/Edge:1_<>3->1_<>3=0.0/Node:4->4=5.5/Node:6->6=5.5/Edge:3_<>7->3_<>8=0.0/Node:7->8=5.5/Node:5->5=5.5/Edge:2_<>5->2_<>5=0.0/Edge:2_<>9->2_<>7=0.0/
molecule_3601.gxl;molecule_3486.gxl;10;10;10;9;BeamSearch GED;100;22.275;false;mutagen;mutagen;Edge:5_<>7->3_<>8=0.0/Edge:2_<>5->1_<>3=0.0/Node:1->2=0.0/Edge:1_<>4->2_<>6=0.0/Node:9->10=5.5/Node:4->6=0.0/Node:8->4=0.0/Edge:1_<>3->2_<>5=0.0/Edge:3_<>7->eps_id=0.8250000000000001/Edge:eps_id->2_<>9=0.8250000000000001/Node:5->3=0.0/Edge:5_<>9->3_<>10=0.0/Edge:eps_id->1_<>4=0.8250000000000001/Node:7->8=5.5/Node:2->1=0.0/Edge:3_<>8->eps_id=0.8250000000000001/Edge:eps_id->3_<>7=0.8250000000000001/Edge:7_<>10->eps_id=0.8250000000000001/Edge:1_<>2->1_<>2=0.0/Edge:2_<>6->eps_id=0.8250000000000001/Node:6->7=0.0/Node:10->9=0.0/Node:3->5=5.5/
molecule_3601.gxl;molecule_3601.gxl;10;10;10;10;BeamSearch GED;100; 0.000;false;mutagen;mutagen;Edge:5_<>7->5_<>7=0.0/Edge:2_<>5->2_<>5=0.0/Node:1->1=0.0/Edge:1_<>4->1_<>4=0.0/Node:9->9=0.0/Node:4->4=0.0/Node:8->8=0.0/Edge:1_<>3->1_<>3=0.0/Edge:3_<>7->3_<>7=0.0/Node:5->5=0.0/Edge:5_<>9->5_<>9=0.0/Node:7->7=0.0/Node:2->2=0.0/Edge:3_<>8->3_<>8=0.0/Edge:7_<>10->7_<>10=0.0/Edge:1_<>2->1_<>2=0.0/Edge:2_<>6->2_<>6=0.0/Node:6->6=0.0/Node:10->10=0.0/Node:3->3=0.0/
molecule_3601.gxl;molecule_3676.gxl;10;10;10;9;BeamSearch GED;100;22.275;false;mutagen;mutagen;Edge:5_<>7->eps_id=0.8250000000000001/Edge:2_<>5->2_<>7=0.0/Node:1->1=0.0/Edge:1_<>4->eps_id=0.8250000000000001/Node:9->4=0.0/Node:4->6=0.0/Node:8->10=5.5/Edge:1_<>3->1_<>3=0.0/Edge:3_<>7->3_<>9=0.0/Edge:eps_id->1_<>4=0.8250000000000001/Node:5->7=5.5/Edge:5_<>9->eps_id=0.8250000000000001/Edge:eps_id->2_<>8=0.8250000000000001/Edge:eps_id->3_<>6=0.8250000000000001/Node:7->9=5.5/Node:2->2=0.0/Edge:3_<>8->3_<>10=0.0/Edge:7_<>10->eps_id=0.8250000000000001/Edge:1_<>2->1_<>2=0.0/Edge:2_<>6->2_<>5=0.0/Node:6->5=0.0/Node:10->8=0.0/Node:3->3=0.0/
molecule_3601.gxl;molecule_3875.gxl;10;10;10;10;BeamSearch GED;100;11.000;false;mutagen;mutagen;Edge:5_<>7->2_<>5=0.0/Edge:2_<>5->5_<>6=0.0/Node:1->3=0.0/Edge:1_<>4->3_<>9=0.0/Node:9->7=0.0/Node:4->9=5.5/Node:8->4=0.0/Edge:1_<>3->1_<>3=0.0/Edge:3_<>7->1_<>2=0.0/Node:5->5=0.0/Edge:5_<>9->5_<>7=0.0/Node:7->2=0.0/Node:2->6=0.0/Edge:3_<>8->1_<>4=0.0/Edge:7_<>10->2_<>8=0.0/Edge:1_<>2->3_<>6=0.0/Edge:2_<>6->6_<>10=0.0/Node:6->10=5.5/Node:10->8=0.0/Node:3->1=0.0/
molecule_3601.gxl;molecule_4153.gxl;10;10;10;10;BeamSearch GED;100;30.800;false;mutagen;mutagen;Edge:5_<>7->1_<>2=0.0/Edge:2_<>5->1_<>3=0.0/Node:1->6=0.0/Edge:1_<>4->6_<>10=0.0/Node:9->4=5.5/Node:4->10=5.5/Node:8->9=5.5/Edge:1_<>3->5_<>6=0.0/Edge:3_<>7->2_<>5=0.0/Node:5->1=0.0/Edge:5_<>9->1_<>4=0.0/Edge:eps_id->4_<>7=0.8250000000000001/Node:7->2=0.0/Node:2->3=5.5/Edge:3_<>8->5_<>9=0.0/Edge:7_<>10->eps_id=0.8250000000000001/Edge:1_<>2->3_<>6=0.0/Edge:2_<>6->eps_id=0.8250000000000001/Node:6->7=5.5/Node:10->8=0.0/Node:3->5=0.0/Edge:eps_id->4_<>8=0.8250000000000001/
molecule_3601.gxl;molecule_3086.gxl;10;10;10;10;Distributed GED;-;27.775;true;mutagen;nonmutagen;Node:4->7=5.5/Node:6->8=5.5/Node:3->3=5.5/Edge:eps_id->4_<>6=0.8250000000000001/Node:8->5=0.0/Node:10->9=0.0/Edge:1_<>3->1_<>3=0.0/Edge:1_<>4->1_<>7=0.0/Edge:eps_id->5_<>9=0.8250000000000001/Node:9->6=0.0/Edge:2_<>6->2_<>8=0.0/Node:2->2=0.0/Edge:3_<>7->eps_id=0.8250000000000001/Node:1->1=0.0/Edge:7_<>10->eps_id=0.8250000000000001/Edge:eps_id->2_<>4=0.8250000000000001/Edge:5_<>7->eps_id=0.8250000000000001/Edge:1_<>2->1_<>2=0.0/Node:7->4=0.0/Edge:5_<>9->6_<>10=0.0/Node:5->10=5.5/Edge:2_<>5->eps_id=0.8250000000000001/Edge:3_<>8->3_<>5=0.0/
molecule_3601.gxl;molecule_3087.gxl;10;10;10;9;BeamSearch GED;100;26.125;false;mutagen;nonmutagen;Edge:5_<>7->4_<>6=0.0/Edge:2_<>5->2_<>4=0.0/Node:1->1=0.0/Edge:1_<>4->1_<>7=0.0/Node:9->8=5.5/Node:4->7=5.5/Node:8->5=5.5/Edge:1_<>3->1_<>3=0.0/Edge:3_<>7->eps_id=0.8250000000000001/Node:5->4=0.0/Edge:5_<>9->eps_id=0.8250000000000001/Node:7->6=0.0/Node:2->2=0.0/Edge:eps_id->2_<>10=0.8250000000000001/Edge:3_<>8->3_<>5=0.0/Edge:7_<>10->eps_id=0.8250000000000001/Edge:1_<>2->1_<>2=0.0/Edge:2_<>6->2_<>9=0.0/Node:6->9=5.5/Node:10->10=0.0/Edge:eps_id->1_<>8=0.8250000000000001/Node:3->3=0.0/
molecule_3601.gxl;molecule_3227.gxl;10;10;10;9;BeamSearch GED;100;33.275;false;mutagen;nonmutagen;Edge:5_<>7->2_<>8=0.0/Edge:2_<>5->1_<>2=0.0/Node:1->5=5.5/Edge:1_<>4->eps_id=0.8250000000000001/Node:9->4=0.0/Node:4->7=5.5/Node:8->3=0.0/Edge:1_<>3->eps_id=0.8250000000000001/Edge:3_<>7->eps_id=0.8250000000000001/Edge:eps_id->2_<>7=0.8250000000000001/Edge:eps_id->1_<>3=0.8250000000000001/Node:5->2=0.0/Edge:5_<>9->2_<>4=0.0/Node:7->8=5.5/Node:2->1=0.0/Edge:3_<>8->3_<>9=0.0/Edge:7_<>10->eps_id=0.8250000000000001/Edge:1_<>2->1_<>5=0.0/Edge:2_<>6->1_<>6=0.0/Edge:eps_id->4_<>10=0.8250000000000001/Node:6->6=5.5/Node:10->10=0.0/Node:3->9=5.5/
molecule_3601.gxl;molecule_3419.gxl;10;10;10;10;BeamSearch GED;100;22.000;false;mutagen;nonmutagen;Edge:5_<>7->4_<>5=0.0/Edge:2_<>5->2_<>4=0.0/Node:1->1=0.0/Edge:1_<>4->1_<>6=0.0/Node:9->9=5.5/Node:4->6=5.5/Node:8->8=5.5/Edge:1_<>3->1_<>3=0.0/Edge:3_<>7->3_<>5=0.0/Node:5->4=0.0/Edge:5_<>9->4_<>9=0.0/Node:7->5=0.0/Node:2->2=0.0/Edge:3_<>8->3_<>8=0.0/Edge:7_<>10->5_<>10=0.0/Edge:1_<>2->1_<>2=0.0/Edge:2_<>6->2_<>7=0.0/Node:6->7=5.5/Node:10->10=0.0/Node:3->3=0.0/
molecule_3601.gxl;molecule_3535.gxl;10;10;10;10;Distributed GED;-;37.125;true;mutagen;nonmutagen;Node:7->1=0.0/Edge:3_<>7->1_<>2=0.0/Edge:5_<>7->1_<>3=0.0/Node:2->8=5.5/Edge:2_<>5->3_<>8=0.0/Edge:eps_id->2_<>6=0.8250000000000001/Node:9->10=5.5/Node:8->7=5.5/Node:4->6=5.5/Edge:eps_id->3_<>9=0.8250000000000001/Edge:1_<>3->2_<>5=0.0/Edge:7_<>10->1_<>4=0.0/Edge:1_<>2->eps_id=0.8250000000000001/Edge:3_<>8->2_<>7=0.0/Edge:1_<>4->eps_id=0.8250000000000001/Edge:5_<>9->3_<>10=0.0/Node:1->5=5.5/Node:5->3=0.0/Node:6->9=5.5/Node:10->4=0.0/Node:3->2=0.0/Edge:2_<>6->eps_id=0.8250000000000001/
molecule_3676.gxl;molecule_3486.gxl;10;10;9;9;BeamSearch GED;100;11.000;false;mutagen;mutagen;Edge:3_<>6->3_<>7=0.0/Node:4->4=0.0/Edge:1_<>3->1_<>3=0.0/Edge:1_<>4->1_<>4=0.0/Node:10->10=0.0/Edge:3_<>9->3_<>8=0.0/Node:9->8=5.5/Node:7->6=5.5/Node:8->9=0.0/Node:6->7=0.0/Node:5->5=0.0/Edge:3_<>10->3_<>10=0.0/Node:2->2=0.0/Edge:2_<>5->2_<>5=0.0/Node:1->1=0.0/Edge:2_<>8->2_<>9=0.0/Node:3->3=0.0/Edge:1_<>2->1_<>2=0.0/Edge:2_<>7->2_<>6=0.0/
molecule_3676.gxl;molecule_3601.gxl;10;10;9;10;BeamSearch GED;100;22.275;false;mutagen;mutagen;Edge:3_<>6->1_<>4=0.0/Node:4->8=0.0/Edge:1_<>3->1_<>3=0.0/Edge:1_<>4->3_<>8=0.0/Edge:eps_id->7_<>10=0.8250000000000001/Node:10->10=0.0/Edge:3_<>9->1_<>2=0.0/Node:9->2=5.5/Node:7->9=5.5/Edge:eps_id->2_<>5=0.8250000000000001/Node:8->7=5.5/Node:6->4=0.0/Node:5->6=0.0/Edge:3_<>10->eps_id=0.8250000000000001/Node:2->5=0.0/Edge:2_<>5->eps_id=0.8250000000000001/Edge:eps_id->3_<>7=0.8250000000000001/Node:1->3=0.0/Edge:2_<>8->5_<>7=0.0/Node:3->1=0.0/Edge:1_<>2->eps_id=0.8250000000000001/Edge:eps_id->2_<>6=0.8250000000000001/Edge:2_<>7->5_<>9=0.0/
