Graph1 Name;Graph2 Name;Graph1 nb nodes;Graph2 nb nodes;Graph1 nb edges;Graph2 nb edges;Method;Param; distance;optimal solution found;Class Graph1;Class Graph2;matching
image5_44.gxl;image5_44.gxl;20;20;21;21;DistributedGED;-;   0.0000;true;5;5;Edge:0_<>7->0_<>7=0.0/Edge:0_<>5->0_<>5=0.0/Node:7->7=0.0/Node:0->0=0.0/Edge:9_<>11->9_<>11=0.0/Edge:3_<>17->3_<>17=0.0/Edge:11_<>16->11_<>16=0.0/Node:4->4=0.0/Edge:4_<>16->4_<>16=0.0/Node:8->8=0.0/Edge:2_<>15->2_<>15=0.0/Node:12->12=0.0/Edge:9_<>19->9_<>19=0.0/Edge:5_<>8->5_<>8=0.0/Node:9->9=0.0/Node:17->17=0.0/Edge:2_<>18->2_<>18=0.0/Edge:1_<>3->1_<>3=0.0/Node:1->1=0.0/Edge:4_<>12->4_<>12=0.0/Node:15->15=0.0/Node:2->2=0.0/Edge:7_<>8->7_<>8=0.0/Node:18->18=0.0/Node:16->16=0.0/Edge:11_<>18->11_<>18=0.0/Node:5->5=0.0/Edge:10_<>12->10_<>12=0.0/Edge:6_<>18->6_<>18=0.0/Node:6->6=0.0/Node:11->11=0.0/Node:10->10=0.0/Edge:4_<>15->4_<>15=0.0/Node:14->14=0.0/Edge:6_<>14->6_<>14=0.0/Edge:1_<>13->1_<>13=0.0/Node:3->3=0.0/Edge:13_<>14->13_<>14=0.0/Node:13->13=0.0/Node:19->19=0.0/Edge:1_<>19->1_<>19=0.0/
image5_44.gxl;image5_45.gxl;20;20;21;21;DistributedGED;-; 131.5380;true;5;5;Edge:6_<>14->6_<>14=0.0/Node:6->6=14.0/Node:16->16=2.12132/Edge:11_<>18->11_<>18=0.0/Edge:9_<>11->9_<>11=0.0/Edge:4_<>15->4_<>15=0.0/Node:12->12=6.67083/Node:18->18=9.899495/Node:5->5=6.36396/Node:19->19=8.48528/Node:8->8=7.51665/Edge:4_<>16->4_<>16=0.0/Node:4->4=5.656855/Node:1->1=8.63134/Edge:2_<>18->2_<>18=0.0/Edge:3_<>17->3_<>17=0.0/Edge:5_<>8->5_<>8=0.0/Edge:11_<>16->11_<>16=0.0/Edge:2_<>15->2_<>15=0.0/Node:13->13=6.0/Node:15->15=17.67767/Node:17->17=4.301165/Edge:13_<>14->13_<>14=0.0/Edge:6_<>18->6_<>18=0.0/Edge:7_<>8->7_<>8=0.0/Edge:1_<>19->1_<>19=0.0/Edge:10_<>12->10_<>12=0.0/Node:14->14=4.24264/Node:2->2=0.707105/Edge:9_<>19->9_<>19=0.0/Edge:0_<>5->0_<>5=0.0/Node:11->11=0.0/Node:9->9=7.778175/Node:10->10=9.19239/Edge:4_<>12->4_<>12=0.0/Node:3->3=3.535535/Edge:1_<>13->1_<>13=0.0/Edge:1_<>3->1_<>3=0.0/Edge:0_<>7->0_<>7=0.0/Node:0->0=3.807885/Node:7->7=4.949745/
image5_44.gxl;image5_50.gxl;20;20;21;21;DistributedGED;-; 413.1125;true;5;5;Edge:10_<>12->10_<>12=0.0/Edge:1_<>3->1_<>3=0.0/Edge:13_<>14->13_<>14=0.0/Edge:3_<>17->3_<>17=0.0/Edge:7_<>8->7_<>8=0.0/Edge:6_<>14->6_<>14=0.0/Node:9->9=21.78302/Edge:4_<>16->4_<>16=0.0/Node:2->2=12.74755/Edge:9_<>19->9_<>19=0.0/Node:19->19=18.24829/Node:18->18=15.0/Edge:0_<>5->0_<>5=0.0/Node:15->15=7.07107/Node:1->1=14.764825/Edge:11_<>16->11_<>16=0.0/Edge:11_<>18->11_<>18=0.0/Node:16->16=14.30035/Node:6->6=14.86607/Edge:2_<>15->2_<>15=0.0/Node:14->14=9.51315/Edge:9_<>11->9_<>11=0.0/Edge:1_<>13->1_<>13=0.0/Edge:4_<>15->4_<>15=0.0/Node:13->13=16.807735/Node:17->17=20.554805/Node:7->7=41.01829/Edge:2_<>18->2_<>18=0.0/Node:11->11=7.433035/Edge:4_<>12->4_<>12=0.0/Edge:6_<>18->6_<>18=0.0/Node:3->3=19.962465/Edge:5_<>8->5_<>8=0.0/Edge:0_<>7->0_<>7=0.0/Node:8->8=27.313/Node:10->10=28.6007/Edge:1_<>19->1_<>19=0.0/Node:12->12=19.41649/Node:0->0=43.266615/Node:5->5=41.340055/Node:4->4=19.104975/
image5_44.gxl;image11_42.gxl;20;20;21;21;DistributedGED;-;1314.7375;true;5;11;Edge:eps_id->8_<>19=7.5/Edge:eps_id->7_<>18=7.5/Edge:2_<>18->eps_id=7.5/Node:1->13=58.99364471435547/Node:6->15=90.0/Edge:1_<>3->4_<>13=0.0/Node:12->0=22.808990478515625/Edge:5_<>8->7_<>17=0.0/Node:18->3=10.307765007019043/Edge:4_<>16->1_<>2=0.0/Edge:11_<>16->2_<>19=0.0/Edge:1_<>19->13_<>18=0.0/Node:15->6=90.0/Edge:10_<>12->eps_id=7.5/Edge:eps_id->0_<>10=7.5/Edge:eps_id->9_<>17=7.5/Edge:0_<>5->14_<>17=0.0/Node:19->18=90.0/Edge:eps_id->4_<>11=7.5/Edge:eps_id->15_<>18=7.5/Node:3->4=68.60028839111328/Node:0->14=90.0/Node:11->19=8.276474952697754/Node:13->9=31.324909210205078/Edge:13_<>14->eps_id=7.5/Edge:6_<>18->3_<>15=0.0/Node:7->12=90.0/Edge:0_<>7->eps_id=7.5/Edge:eps_id->2_<>11=7.5/Node:8->7=90.0/Edge:eps_id->3_<>5=7.5/Node:14->16=26.019224166870117/Node:10->8=49.68148422241211/Edge:3_<>17->eps_id=7.5/Node:17->5=58.01939392089844/Node:2->10=43.732139587402344/Edge:9_<>19->eps_id=7.5/Edge:1_<>13->9_<>13=0.0/Edge:eps_id->7_<>10=7.5/Edge:eps_id->12_<>16=7.5/Edge:11_<>18->3_<>19=0.0/Edge:4_<>15->1_<>6=0.0/Node:9->11=23.021730422973633/Edge:7_<>8->eps_id=7.5/Node:16->2=90.0/Node:5->17=90.0/Edge:9_<>11->eps_id=7.5/Node:4->1=51.45143508911133/Edge:6_<>14->15_<>16=0.0/Edge:4_<>12->0_<>1=0.0/Edge:2_<>15->eps_id=7.5/
image5_44.gxl;image11_46.gxl;20;20;21;21;DistributedGED;-;1312.8541;true;5;11;Edge:5_<>8->7_<>17=0.0/Edge:eps_id->7_<>18=7.5/Edge:eps_id->3_<>5=7.5/Node:6->15=90.0/Node:8->7=90.0/Node:5->17=90.0/Edge:eps_id->15_<>18=7.5/Edge:2_<>18->eps_id=7.5/Edge:0_<>5->14_<>17=0.0/Node:12->0=23.048860549926758/Node:13->9=41.039615631103516/Edge:4_<>12->0_<>1=0.0/Node:11->19=2.9154748916625977/Edge:3_<>17->eps_id=7.5/Edge:6_<>18->3_<>15=0.0/Node:4->1=51.10039138793945/Edge:eps_id->7_<>10=7.5/Node:16->2=90.0/Edge:6_<>14->15_<>16=0.0/Node:2->10=37.020263671875/Edge:11_<>18->3_<>19=0.0/Edge:1_<>19->13_<>18=0.0/Edge:7_<>8->eps_id=7.5/Node:14->16=25.109760284423828/Edge:1_<>3->4_<>13=0.0/Node:9->11=28.363710403442383/Node:10->8=49.68148422241211/Edge:11_<>16->2_<>19=0.0/Node:19->18=90.0/Edge:10_<>12->eps_id=7.5/Node:1->13=54.55501937866211/Edge:1_<>13->9_<>13=0.0/Edge:eps_id->2_<>11=7.5/Edge:9_<>19->eps_id=7.5/Edge:eps_id->4_<>11=7.5/Node:18->3=9.552485466003418/Edge:13_<>14->eps_id=7.5/Edge:eps_id->12_<>16=7.5/Edge:eps_id->9_<>17=7.5/Edge:eps_id->0_<>10=7.5/Edge:2_<>15->eps_id=7.5/Edge:0_<>7->eps_id=7.5/Edge:eps_id->8_<>19=7.5/Node:17->5=67.55182647705078/Node:3->4=60.41522979736328/Edge:4_<>15->1_<>6=0.0/Node:15->6=90.0/Node:7->12=90.0/Node:0->14=90.0/Edge:9_<>11->eps_id=7.5/Edge:4_<>16->1_<>2=0.0/
image5_44.gxl;image11_50.gxl;20;20;21;21;DistributedGED;-;1336.8330;false;5;11;Edge:6_<>18->3_<>15=0.0/Edge:6_<>14->15_<>16=0.0/Node:2->10=43.732139587402344/Edge:4_<>12->0_<>1=0.0/Node:11->19=6.324554920196533/Edge:2_<>15->eps_id=7.5/Node:3->4=61.46543502807617/Node:17->5=65.43125915527344/Node:15->6=90.0/Edge:0_<>5->eps_id=7.5/Edge:11_<>18->3_<>19=0.0/Edge:1_<>3->4_<>13=0.0/Edge:eps_id->15_<>18=7.5/Edge:eps_id->0_<>10=7.5/Edge:5_<>8->7_<>18=0.0/Edge:11_<>16->2_<>19=0.0/Node:12->0=20.1556453704834/Edge:10_<>12->eps_id=7.5/Edge:eps_id->3_<>5=7.5/Edge:9_<>19->eps_id=7.5/Node:1->13=67.42588806152344/Edge:eps_id->7_<>10=7.5/Edge:13_<>14->eps_id=7.5/Node:10->8=48.541221618652344/Node:14->16=21.377559661865234/Edge:eps_id->12_<>16=7.5/Node:9->11=30.20761489868164/Node:13->9=38.55191421508789/Edge:1_<>13->9_<>13=0.0/Edge:4_<>16->1_<>2=0.0/Node:18->3=20.353130340576172/Node:19->12=90.0/Edge:2_<>18->eps_id=7.5/Edge:1_<>19->eps_id=7.5/Edge:9_<>11->eps_id=7.5/Node:6->15=90.0/Edge:3_<>17->eps_id=7.5/Node:5->18=90.0/Edge:eps_id->9_<>17=7.5/Edge:7_<>8->7_<>17=0.0/Node:0->14=90.0/Edge:eps_id->4_<>11=7.5/Edge:0_<>7->14_<>17=0.0/Edge:eps_id->13_<>18=7.5/Edge:eps_id->2_<>11=7.5/Edge:4_<>15->1_<>6=0.0/Edge:eps_id->8_<>19=7.5/Node:8->7=90.0/Node:4->1=50.766624450683594/Node:16->2=90.0/Node:7->17=90.0/
image5_44.gxl;image15_14.gxl;20;20;21;21;DistributedGED;-; 996.7543;true;5;15;Edge:0_<>7->eps_id=7.5/Node:19->18=58.77286911010742/Node:10->15=86.93819427490234/Edge:eps_id->9_<>19=7.5/Edge:eps_id->7_<>18=7.5/Edge:6_<>18->eps_id=7.5/Edge:2_<>15->1_<>4=0.0/Edge:6_<>14->eps_id=7.5/Edge:4_<>16->eps_id=7.5/Node:6->9=0.7071049809455872/Node:17->11=90.0/Edge:9_<>11->5_<>12=0.0/Edge:11_<>16->12_<>17=0.0/Edge:4_<>15->4_<>7=0.0/Node:4->7=22.276670455932617/Edge:eps_id->6_<>11=7.5/Node:13->0=60.8152961730957/Node:3->10=21.708295822143555/Edge:11_<>18->eps_id=7.5/Edge:1_<>19->8_<>18=0.0/Node:18->6=66.0984115600586/Edge:9_<>19->eps_id=7.5/Node:15->4=28.257740020751953/Edge:eps_id->2_<>6=7.5/Edge:eps_id->0_<>11=7.5/Edge:3_<>17->10_<>11=0.0/Edge:eps_id->3_<>5=7.5/Edge:5_<>8->14_<>16=0.0/Node:5->16=39.65475845336914/Node:14->2=54.671749114990234/Edge:4_<>12->7_<>19=0.0/Node:11->12=48.21047592163086/Node:0->3=40.028114318847656/Node:8->14=47.18315505981445/Edge:1_<>3->8_<>10=0.0/Edge:eps_id->8_<>9=7.5/Node:2->1=29.774150848388672/Edge:13_<>14->0_<>2=0.0/Edge:10_<>12->eps_id=7.5/Node:1->8=29.841245651245117/Node:12->19=36.93914031982422/Edge:7_<>8->13_<>14=0.0/Node:7->13=40.04060363769531/Edge:eps_id->12_<>15=7.5/Node:9->5=46.3303337097168/Edge:eps_id->13_<>17=7.5/Node:16->17=21.005950927734375/Edge:1_<>13->eps_id=7.5/Edge:2_<>18->1_<>6=0.0/Edge:0_<>5->3_<>16=0.0/
image5_44.gxl;image15_16.gxl;20;20;21;21;DistributedGED;-;1072.2786;true;5;15;Edge:4_<>12->7_<>19=0.0/Edge:2_<>18->1_<>6=0.0/Edge:9_<>19->5_<>12=0.0/Node:eps_id->15=45.0/Node:4->7=28.657459259033203/Edge:9_<>11->eps_id=7.5/Node:1->11=63.122894287109375/Edge:1_<>3->10_<>11=0.0/Node:16->18=10.606599807739258/Node:18->6=59.51890563964844/Edge:eps_id->9_<>19=7.5/Edge:4_<>15->4_<>7=0.0/Node:2->1=10.12423038482666/Edge:2_<>15->1_<>4=0.0/Edge:eps_id->13_<>17=7.5/Edge:1_<>13->0_<>11=0.0/Node:5->16=46.28714370727539/Edge:eps_id->2_<>6=7.5/Edge:0_<>7->eps_id=7.5/Node:17->eps_id=45.0/Node:10->17=90.0/Edge:11_<>18->eps_id=7.5/Node:19->12=90.0/Node:12->19=38.34709930419922/Edge:eps_id->3_<>5=7.5/Node:3->10=33.67863082885742/Node:15->4=29.154760360717773/Edge:5_<>8->14_<>16=0.0/Node:9->5=53.85165023803711/Edge:7_<>8->13_<>14=0.0/Edge:eps_id->8_<>9=7.5/Node:14->2=56.40035629272461/Node:7->13=52.19435119628906/Node:6->9=9.219545364379883/Node:13->0=66.06814575195312/Edge:3_<>17->eps_id=7.5/Edge:6_<>14->eps_id=7.5/Edge:13_<>14->0_<>2=0.0/Node:0->3=53.89109420776367/Node:11->8=16.56804084777832/Edge:eps_id->6_<>11=7.5/Edge:0_<>5->3_<>16=0.0/Edge:11_<>16->8_<>18=0.0/Edge:eps_id->12_<>17=7.5/Edge:1_<>19->eps_id=7.5/Edge:eps_id->8_<>10=7.5/Edge:10_<>12->eps_id=7.5/Node:8->14=47.087684631347656/Edge:4_<>16->7_<>18=0.0/Edge:eps_id->12_<>15=7.5/Edge:6_<>18->eps_id=7.5/
image5_44.gxl;image15_18.gxl;20;20;21;21;DistributedGED;-;1033.8750;true;5;15;Edge:13_<>14->0_<>2=0.0/Node:0->3=40.67247009277344/Edge:eps_id->7_<>18=7.5/Node:3->10=28.744564056396484/Node:12->19=44.04542922973633/Edge:9_<>11->5_<>12=0.0/Edge:4_<>16->eps_id=7.5/Node:16->17=24.253864288330078/Edge:2_<>18->1_<>6=0.0/Edge:3_<>17->10_<>11=0.0/Edge:4_<>15->4_<>7=0.0/Edge:11_<>18->eps_id=7.5/Node:14->2=49.40647506713867/Edge:0_<>5->3_<>16=0.0/Edge:eps_id->6_<>11=7.5/Edge:4_<>12->7_<>19=0.0/Edge:6_<>14->eps_id=7.5/Node:4->7=20.180435180664062/Edge:2_<>15->1_<>4=0.0/Edge:1_<>19->8_<>18=0.0/Edge:6_<>18->eps_id=7.5/Node:15->4=26.0/Edge:9_<>19->eps_id=7.5/Edge:10_<>12->eps_id=7.5/Edge:eps_id->2_<>6=7.5/Node:10->15=87.1449966430664/Edge:0_<>7->eps_id=7.5/Edge:eps_id->13_<>17=7.5/Node:6->9=2.9154748916625977/Node:17->11=90.0/Edge:eps_id->9_<>19=7.5/Node:18->6=61.032779693603516/Edge:1_<>3->8_<>10=0.0/Edge:eps_id->3_<>5=7.5/Node:2->1=21.272045135498047/Node:9->5=51.79285430908203/Edge:11_<>16->12_<>17=0.0/Edge:7_<>8->13_<>14=0.0/Node:5->16=46.28714370727539/Node:13->0=75.66372680664062/Node:11->12=56.0736083984375/Edge:eps_id->12_<>15=7.5/Edge:eps_id->8_<>9=7.5/Edge:1_<>13->eps_id=7.5/Edge:5_<>8->14_<>16=0.0/Node:19->18=52.97404861450195/Node:7->13=46.99201965332031/Node:1->8=36.400550842285156/Node:8->14=44.522464752197266/Edge:eps_id->0_<>11=7.5/
image5_44.gxl;image21_31.gxl;20;20;21;21;DistributedGED;-; 839.2839;true;5;21;Edge:10_<>12->eps_id=7.5/Edge:0_<>5->1_<>8=0.0/Edge:eps_id->2_<>16=7.5/Edge:4_<>16->eps_id=7.5/Edge:eps_id->7_<>13=7.5/Edge:1_<>13->eps_id=7.5/Node:11->12=6.36396/Edge:2_<>15->17_<>18=0.0/Edge:6_<>18->eps_id=7.5/Node:4->6=90.0/Edge:eps_id->4_<>8=7.5/Edge:3_<>17->eps_id=7.5/Edge:eps_id->5_<>14=7.5/Edge:11_<>16->eps_id=7.5/Edge:0_<>7->eps_id=7.5/Node:14->3=14.70544/Edge:1_<>3->5_<>19=0.0/Node:0->1=22.80351/Edge:4_<>15->6_<>17=0.0/Edge:9_<>19->9_<>14=0.0/Node:17->4=90.0/Node:18->0=33.734255/Node:15->17=5.408325/Edge:1_<>19->eps_id=7.5/Node:8->13=11.543395/Edge:6_<>14->eps_id=7.5/Node:19->14=4.60977/Node:13->2=8.5/Edge:eps_id->12_<>16=7.5/Edge:2_<>18->0_<>18=0.0/Edge:eps_id->15_<>19=7.5/Edge:13_<>14->2_<>3=0.0/Edge:eps_id->9_<>15=7.5/Node:16->10=33.600595/Edge:5_<>8->eps_id=7.5/Edge:eps_id->6_<>12=7.5/Edge:eps_id->1_<>10=7.5/Edge:eps_id->0_<>3=7.5/Edge:4_<>12->eps_id=7.5/Node:1->19=90.0/Node:5->8=16.560495/Edge:eps_id->10_<>11=7.5/Node:10->7=90.0/Node:9->9=22.27667/Edge:7_<>8->11_<>13=0.0/Edge:9_<>11->eps_id=7.5/Node:2->18=16.286495/Edge:11_<>18->0_<>12=0.0/Edge:eps_id->4_<>7=7.5/Node:12->15=9.43398/Node:3->5=50.5099/Node:7->11=18.11767/Node:6->16=24.82942/
