Graph1 Name;Graph2 Name;Graph1 nb nodes;Graph2 nb nodes;Graph1 nb edges;Graph2 nb edges;Method;Param; distance;optimal solution found;Class Graph1;Class Graph2;matching
image3_16.gxl;image3_16.gxl;5;5;2;2;Distributed GED;-;  0.00000;true;3;3;Node:3->3=0.0/Edge:1_<>2->1_<>2=0.0/Node:1->1=0.0/Node:0->0=0.0/Node:2->2=0.0/Edge:0_<>4->0_<>4=0.0/Node:4->4=0.0/
image3_16.gxl;image3_23.gxl;5;5;2;2;Distributed GED;-;125.22099;true;3;3;Node:0->0=25.54408/Node:1->2=34.43835/Edge:0_<>4->0_<>4=0.0/Node:3->1=6.26498/Node:2->3=32.066335/Node:4->4=26.90725/Edge:1_<>2->2_<>3=0.0/
image3_16.gxl;image3_24.gxl;5;5;2;2;Distributed GED;-;145.53698;true;3;3;Node:0->0=33.30165/Node:2->3=33.09456/Node:4->4=32.93175/Edge:0_<>4->0_<>4=0.0/Edge:1_<>2->2_<>3=0.0/Node:1->2=34.9285/Node:3->1=11.280515/
image3_16.gxl;image3_25.gxl;5;5;2;2;Distributed GED;-; 41.76256;true;3;3;Node:0->0=12.206555/Node:1->2=3.807885/Edge:0_<>4->0_<>4=0.0/Node:3->1=3.20156/Node:2->3=14.30035/Edge:1_<>2->2_<>3=0.0/Node:4->4=8.24621/
image3_16.gxl;image3_26.gxl;5;5;2;2;Distributed GED;-; 52.98108;true;3;3;Node:0->0=7.38241/Node:1->2=6.964195/Edge:0_<>4->0_<>4=0.0/Node:3->1=13.08625/Node:2->3=13.341665/Edge:1_<>2->2_<>3=0.0/Node:4->4=12.206555/
image3_16.gxl;image3_4.gxl;5;5;2;2;Distributed GED;-;147.48618;true;3;3;Node:4->3=35.468295/Node:3->0=6.041525/Node:2->4=33.10589/Node:0->2=35.387145/Node:1->1=37.48333/Edge:1_<>2->1_<>4=0.0/Edge:0_<>4->2_<>3=0.0/
image3_16.gxl;image3_9.gxl;5;5;2;2;Distributed GED;-; 39.17149;true;3;3;Node:1->1=8.514695/Node:0->2=5.59017/Edge:0_<>4->2_<>3=0.0/Node:3->0=7.38241/Edge:1_<>2->1_<>4=0.0/Node:2->4=5.83095/Node:4->3=11.85327/
image3_16.gxl;image4_43.gxl;5;5;2;2;Distributed GED;-;346.13589;true;3;4;Node:4->2=17.75528/Edge:eps_id->0_<>2=7.5/Edge:eps_id->1_<>3=7.5/Node:0->1=20.880615/Edge:0_<>4->1_<>2=7.5/Node:2->4=90.0/Edge:1_<>2->0_<>4=7.5/Node:3->3=90.0/Node:1->0=90.0/Edge:eps_id->0_<>3=7.5/
image3_16.gxl;image8_7.gxl;5;5;2;2;Distributed GED;-;347.77293;true;3;8;Edge:0_<>4->eps_id=15.0/Node:4->eps_id=45.0/Node:0->0=90.0/Node:2->4=90.0/Node:eps_id->1=45.0/Edge:eps_id->0_<>1=7.5/Edge:1_<>2->2_<>4=7.5/Node:3->3=34.44198/Node:1->2=5.83095/Edge:eps_id->1_<>2=7.5/
image3_16.gxl;image22_29.gxl;5;5;2;2;Distributed GED;-;510.00000;true;3;22;Edge:eps_id->0_<>2=7.5/Node:1->3=90.0/Node:3->1=90.0/Edge:eps_id->0_<>4=7.5/Node:4->eps_id=45.0/Edge:0_<>4->eps_id=15.0/Node:2->0=90.0/Edge:eps_id->0_<>1=7.5/Edge:1_<>2->0_<>3=7.5/Node:eps_id->2=45.0/Edge:eps_id->2_<>4=7.5/Edge:eps_id->1_<>4=7.5/Node:0->4=90.0/
image3_23.gxl;image3_16.gxl;5;5;2;2;Distributed GED;-;125.22099;true;3;3;Node:0->0=25.54408/Node:1->3=6.26498/Node:2->1=34.43835/Node:4->4=26.90725/Node:3->2=32.066335/Edge:0_<>4->0_<>4=0.0/Edge:2_<>3->1_<>2=0.0/
image3_23.gxl;image3_23.gxl;5;5;2;2;Distributed GED;-;  0.00000;true;3;3;Node:0->0=0.0/Node:1->1=0.0/Edge:0_<>4->0_<>4=0.0/Edge:2_<>3->2_<>3=0.0/Node:2->2=0.0/Node:3->3=0.0/Node:4->4=0.0/
image3_23.gxl;image3_24.gxl;5;5;2;2;Distributed GED;-; 38.35699;true;3;3;Node:0->0=7.778175/Node:1->1=11.31371/Node:2->2=1.414215/Node:4->4=8.63134/Node:3->3=9.219545/Edge:2_<>3->2_<>3=0.0/Edge:0_<>4->0_<>4=0.0/
image3_23.gxl;image3_25.gxl;5;5;2;2;Distributed GED;-;135.17863;true;3;3;Node:0->0=37.47666/Node:1->1=6.5192/Node:2->2=32.070235/Node:4->4=34.4093/Node:3->3=24.70324/Edge:2_<>3->2_<>3=0.0/Edge:0_<>4->0_<>4=0.0/
image3_23.gxl;image3_26.gxl;5;5;2;2;Distributed GED;-;163.21481;true;3;3;Node:2->2=41.382365/Edge:2_<>3->2_<>3=0.0/Node:4->4=38.8973/Node:1->1=16.155495/Node:3->3=34.252735/Edge:0_<>4->0_<>4=0.0/Node:0->0=32.52691/
image3_23.gxl;image3_4.gxl;5;5;2;2;Distributed GED;-; 42.18464;true;3;3;Node:0->2=13.2382/Node:1->0=0.5/Node:2->1=11.7047/Node:4->3=8.602325/Node:3->4=8.13941/Edge:2_<>3->1_<>4=0.0/Edge:0_<>4->2_<>3=0.0/
image3_23.gxl;image3_9.gxl;5;5;2;2;Distributed GED;-;139.94098;true;3;3;Node:0->2=30.51639/Edge:0_<>4->2_<>3=0.0/Node:4->3=38.242645/Node:3->4=27.986605/Node:1->0=12.01041/Node:2->1=31.18493/Edge:2_<>3->1_<>4=0.0/
image3_23.gxl;image4_43.gxl;5;5;2;2;Distributed GED;-;327.87344;true;3;4;Node:4->2=9.86154/Edge:0_<>4->1_<>2=7.5/Node:0->1=10.5119/Edge:eps_id->0_<>2=7.5/Edge:2_<>3->0_<>4=7.5/Edge:eps_id->1_<>3=7.5/Node:2->0=90.0/Edge:eps_id->0_<>3=7.5/Node:3->4=90.0/Node:1->3=90.0/
